PhraseId	SentenceId	Phrase	Sentiment
88716	4609	The first mistake , I suspect , is casting Shatner as a legendary professor and Kunis as a brilliant college student -- where 's Pauly Shore as the rocket scientist ?	1
17040	739	pairing Clayburgh and Tambor	3
130737	7043	find it with Ring , an indisputably spooky film ; with a screenplay to die for	4
114979	6123	What an embarrassment .	0
11104	475	An extremely unpleasant film .	0
44327	2148	a cheat	2
7048	282	's kinda dumb .	1
58223	2933	few things in this world more complex --	3
132761	7158	do n't have kids borrow some	2
127554	6861	guns , expensive cars , lots of naked women	2
152623	8329	finds no way to entertain or inspire its viewers .	1
80094	4126	a place in your heart	3
114779	6109	... most viewers will wish there had been more of the `` Queen '' and less of the `` Damned . ''	1
90236	4696	of most teenagers	2
3782	144	Initial strangeness	1
149691	8148	each and every one of Abagnale 's antics	2
133892	7225	There 's a lot of good material here ,	3
67371	3418	MGM 's shelf	2
120284	6430	evil aliens '	2
4192	158	of depression	2
98939	5189	dampened by a lackluster script and substandard performances	1
53065	2632	there 's a plethora of characters in this picture , and not	2
59630	3008	dramatic enlightenment	2
118431	6327	in intent and execution	2
58264	2937	Begins like a docu-drama but builds its multi-character story with a flourish .	4
104438	5511	Very stupid and annoying .	0
8131	336	a monumental achievement	4
83806	4332	an energetic , extreme-sports adventure	3
82876	4279	provides a reasonably attractive holiday contraption , one that families looking for a clean , kid-friendly outing should investigate	3
57044	2872	old-fashioned , occasionally charming	3
32698	1533	it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies	1
95383	4980	fantasies Hollywood	2
16901	732	but several movies have - take heart .	2
129207	6948	of drugs	2
70504	3595	inescapable	2
22171	995	might have emerged as hilarious lunacy in the hands of Woody Allen	2
23621	1073	A compelling coming-of-age drama	3
20062	890	a standard-issue crime drama	2
3972	150	focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs	1
147041	8003	Circuit queens wo n't learn a thing , they 'll be too busy cursing the film 's strategically placed white sheets .	2
117232	6255	some futile concoction	1
89231	4637	display greatness	3
139131	7541	becomes too heavy for the plot	1
79845	4113	what once was conviction	3
66800	3390	If we 're to slap protagonist Genevieve LePlouff because she 's French	2
143674	7797	even more damning --	1
83420	4310	be the worst National Lampoon film	1
5347	213	When it 's this rich and luscious , who cares ?	3
154093	8418	its absurdities and crudities	1
46010	2237	the very issues it raises	2
50112	2462	Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two .	3
49615	2431	of cute and cloying material	3
91472	4759	The story is virtually impossible to follow here , but there 's a certain style and wit to the dialogue	2
121731	6522	to such a knowing fable	2
68185	3461	beside	2
1758	66	transparent	2
139604	7574	ca n't deny its seriousness and quality .	3
91971	4786	accuse Kung Pow for misfiring ,	2
149645	8146	the e-graveyard	3
36179	1709	serious improvisation	2
74029	3786	fine effort	4
102366	5387	the peculiar American style of justice	3
128533	6914	The film 's needlessly opaque intro	1
41165	1973	recount his Halloween trip to the Haunted House .	2
14791	636	of action , cheese , ham and cheek	2
68791	3494	interesting matters of identity and heritage	3
78229	4024	story to fill two hours	2
47461	2312	his league	2
9464	393	Ritchie	2
3215	120	revealed	2
62376	3153	leave your date	1
64180	3248	eat the whole thing	2
129804	6986	with promise	3
24684	1125	A buoyant romantic comedy about friendship , love , and the truth	3
145191	7889	fake fun	2
145156	7886	far from being a bow-wow	3
62847	3180	the world 's political situation seems little different ,	2
121413	6504	with a twist	2
117905	6298	of Juliette Binoche	2
41321	1983	an 88-minute highlight reel that 's 86 minutes too long	0
55584	2775	entire movie	2
118846	6351	the terrifying message	0
138352	7490	disquieting and thought-provoking film	3
151309	8248	ending that	2
94845	4947	naive	1
143697	7799	will probably limited to LDS Church members and undemanding armchair tourists .	1
116377	6205	I 'm Not	1
153071	8358	sharing the awe in which it holds itself	2
141334	7666	looking down	2
118151	6311	my Thanksgiving to-do list	2
10914	465	blithe	2
46743	2275	hitting on each other	1
42422	2044	when various characters express their quirky inner selves	3
132858	7163	oppressive , morally superior	2
143359	7781	the measure	2
154654	8455	the rowdy participants think it is	2
42334	2040	We 've seen the hippie-turned-yuppie plot before	1
125236	6728	, starving and untalented	1
125574	6746	tries-so-hard-to-be-cool `` Clockstoppers	1
97214	5082	some so-so slapstick	2
8195	339	stand-up	2
142852	7752	they grow up and you can wait till then	1
71531	3649	seems to be missing a great deal of the acerbic repartee of the play . ''	1
66233	3358	Too stagey , talky	0
126648	6809	whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes	2
143970	7815	most movies about the pitfalls of bad behavior	2
1304	48	point	2
14025	603	playful	4
123030	6603	Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition .	2
34823	1638	grease	2
96190	5025	you 're going to feel like you were n't invited to the party .	1
121559	6513	the film itself is ultimately quite unengaging .	1
44436	2154	usurp the preaching message	2
63347	3206	-LRB- `` Safe Conduct '' -RRB- is a long movie at 163 minutes	1
48791	2382	morning	2
121201	6489	gravitational pull	2
23795	1081	with its leaden acting , dull exposition and telegraphed ` surprises	1
141434	7672	a little too self-satisfied	2
117760	6287	of Godard 's movies	2
138110	7471	mournful undercurrent	2
8976	374	pulls off enough	3
129752	6984	Schnitzler 's film has a great hook , some clever bits and well-drawn , if standard issue , characters , but is still only partly satisfying .	2
135036	7290	Eddy	2
7242	295	What puzzles me is the lack of emphasis on music in Britney Spears ' first movie .	2
121764	6524	go unnoticed and underappreciated by music fans	1
103485	5457	a notorious reputation	2
48220	2354	a few big laughs but many more that graze the funny bone	2
25500	1166	front and center	2
81443	4199	the best 60 Minutes	4
130652	7039	the only rip off that we were aware of	2
74634	3827	was Plato who said	2
151547	8266	carries it to unexpected heights	3
81060	4177	-LRB- too -RRB- short	2
3150	118	consciousness	2
121657	6519	explosions and violence	2
33894	1591	Ladies and	2
134471	7254	carnage and re-creation	2
56359	2826	The bottom line	2
63428	3210	For all its problems	2
82067	4233	an auspicious feature debut	3
48379	2362	yet , it must be admitted , not	2
133731	7215	love affair	3
137293	7429	do much with its template ,	2
47169	2298	striking character traits	3
23489	1065	engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation	2
25467	1165	, he 's not making fun of these people , he 's not laughing at them	2
149395	8129	unimpressively fussy	0
132951	7171	they broke out into elaborate choreography	2
38832	1852	heavy metal	2
109318	5789	in various New York City locations	2
75219	3859	of a white American zealously spreading a Puritanical brand of Christianity to South Seas islanders	2
60938	3077	exchange	2
137386	7433	how Broomfield dresses it up	2
82549	4261	a worthwhile glimpse of independent-community guiding lights	3
65314	3307	The audience when I saw this one was chuckling at all the wrong times	2
98431	5159	a rather unbelievable love interest	1
136270	7367	its one-joke premise with the thesis	1
50518	2484	persuasive	3
49007	2391	it emulates	2
81607	4209	is a bad mannered , ugly and destructive little \*\*\*\*	0
63075	3191	on his nimble shoulders	2
153801	8400	its last-minute , haphazard theatrical release	2
74279	3805	overlong infomercial	0
57984	2921	have been kind enough to share it	3
27078	1245	Kinnear	2
90454	4708	The locale ... remains far more interesting than the story at hand .	1
59584	3005	just as long on the irrelevant as on the engaging , which gradually turns What Time Is It There ?	2
88484	4598	too insistent	1
103767	5471	But this is not a movie about an inhuman monster ; it 's about a very human one .	2
146595	7975	invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of God in the fifth Trek flick	2
3630	136	One of the year 's most weirdly engaging and unpredictable character pieces .	4
56728	2851	suffers from a simplistic narrative and a pat , fairy-tale conclusion .	2
145769	7923	puppies	2
64850	3283	Europe	2
101497	5337	They should have found Orson Welles ' great-grandson .	2
74077	3790	one-room world	2
126041	6771	could fail to crack a smile at	1
36060	1701	Broomfield is energized by Volletta Wallace 's maternal fury , her fearlessness	3
25885	1186	Kirshner wins , but it 's close . -RRB-	3
61623	3114	is just the proof	2
5355	213	luscious	3
151059	8234	` tweener '	2
103256	5445	toss logic and science into what is essentially a `` Dungeons and Dragons '' fantasy with modern military weaponry	1
85296	4410	weep	2
3982	150	failing	1
95334	4976	What 's the Russian word for Wow !? '	3
134931	7283	enters a realm where few non-porn films venture	2
65746	3333	It 's a loathsome movie	0
25071	1146	One of the most plain , unimaginative romantic comedies I 've ever seen .	1
21966	984	Red Dragon	2
138014	7466	can enjoy much of Jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced Monty Pythonesque flavor	4
25854	1184	peek	2
29230	1353	A beautifully observed character piece .	4
135006	7286	hand-drawn animated world	2
54572	2713	degraded	2
81828	4222	the TV show	2
25427	1164	The best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .	3
102480	5393	more cerebral , and likable , plot elements	3
33946	1594	memorable stunts with lots of downtime in between	2
120044	6421	Totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are The Greatest Musicians of All Time .	0
16166	697	is to be cherished	4
111276	5899	little known in this country	2
70379	3586	mergers and downsizing	1
133695	7212	contrived to be as naturally charming as it needs to be	3
21863	978	most conservative and hidebound movie-making traditions	2
140446	7622	, its writer-director 's heart is in the right place , his plea for democracy and civic action laudable .	2
116784	6228	rich subject	3
71342	3639	A colorful , vibrant introduction to a universal human impulse	4
43522	2104	I must have failed	1
73905	3779	, one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .	4
33901	1591	Crossroads	2
31551	1477	no energy	1
116882	6236	Candid Camera	2
119146	6368	are so believable that you feel what they feel	3
17178	746	large-frame IMAX camera	2
113393	6024	misplaced	2
35992	1699	Carter	2
65594	3324	A banal , virulently unpleasant excuse for a romantic comedy .	0
147639	8034	that tells stories that work -- is charming , is moving	3
133255	7189	takes the most unexpected material and handles it in the most unexpected way	2
